Id,SalePrice
1461,111025.54
1462,202521.36
1463,182703.22
1464,195328.5
1465,196685.92
1466,173650.72
1467,177924.39
1468,164669.62
1469,177068.89
1470,117856.91
1471,187349.72
1472,102647.77
1473,102990.0
1474,148800.4
1475,120728.945
1476,329331.6
1477,244594.3
1478,296658.1
1479,279285.6
1480,649484.0
1481,322059.3
1482,204039.52
1483,182514.61
1484,171464.62
1485,176651.92
1486,189623.3
1487,332620.78
1488,224255.34
1489,194190.77
1490,256844.3
1491,192019.31
1492,81203.59
1493,173043.06
1494,302740.3
1495,279676.75
1496,242155.44
1497,178683.28
1498,176672.05
1499,161731.98
1500,161187.75
1501,187084.7
1502,137030.4
1503,377332.47
1504,243029.2
1505,235359.45
1506,179498.12
1507,284092.75
1508,194461.44
1509,172139.02
1510,147966.81
1511,154464.78
1512,164742.64
1513,149143.19
1514,162351.38
1515,174480.47
1516,142753.28
1517,160652.39
1518,131567.66
1519,212595.2
1520,124808.695
1521,131890.14
1522,174580.05
1523,122062.35
1524,130843.07
1525,119262.6
1526,98966.06
1527,93740.125
1528,143074.25
1529,145804.64
1530,157241.94
1531,116778.18
1532,109664.41
1533,143945.28
1534,116242.61
1535,131180.22
1536,92675.76
1537,32772.504
1538,125181.766
1539,201442.6
1540,80035.1
1541,140994.48
1542,122219.57
1543,227405.47
1544,77018.75
1545,117441.58
1546,135634.84
1547,124463.195
1548,144951.86
1549,120889.36
1550,135721.83
1551,115547.016
1552,136002.14
1553,149472.58
1554,108211.18
1555,164650.1
1556,72224.71
1557,161598.98
1558,106378.445
1559,33816.746
1560,119662.47
1561,195207.78
1562,153723.28
1563,116774.016
1564,165219.89
1565,156483.45
1566,388881.5
1567,70256.62
1568,204888.75
1569,136885.45
1570,140948.44
1571,124177.59
1572,159217.34
1573,235446.17
1574,156097.81
1575,272546.72
1576,235063.86
1577,177928.86
1578,140573.34
1579,141913.95
1580,180221.27
1581,140333.19
1582,124566.23
1583,281174.9
1584,215737.48
1585,135957.89
1586,78507.8
1587,112619.805
1588,132880.14
1589,91567.7
1590,123117.57
1591,86333.32
1592,111453.31
1593,116915.734
1594,147115.33
1595,101810.39
1596,232964.78
1597,192877.83
1598,209203.67
1599,130753.734
1600,124604.84
1601,47705.008
1602,117212.64
1603,41244.395
1604,259225.66
1605,232620.81
1606,166380.38
1607,195766.17
1608,209245.48
1609,181946.08
1610,146572.45
1611,142296.5
1612,174660.95
1613,162756.4
1614,117836.09
1615,86688.01
1616,75121.36
1617,85507.51
1618,148377.17
1619,169510.44
1620,204036.98
1621,137604.12
1622,133559.36
1623,217896.6
1624,200814.1
1625,117445.484
1626,168705.8
1627,193032.45
1628,289823.66
1629,175763.92
1630,337664.06
1631,222450.19
1632,245177.14
1633,165359.39
1634,179734.84
1635,171560.08
1636,154718.23
1637,209671.47
1638,177086.94
1639,173195.25
1640,237198.77
1641,167475.67
1642,242450.31
1643,235410.55
1644,238286.88
1645,204954.92
1646,159230.8
1647,152017.36
1648,133308.5
1649,142553.97
1650,118458.03
1651,118011.86
1652,99792.93
1653,96681.164
1654,142577.9
1655,148487.61
1656,147388.9
1657,142712.98
1658,141928.38
1659,129488.5
1660,147164.02
1661,412450.25
1662,352268.4
1663,365382.44
1664,509194.6
1665,292398.44
1666,310829.7
1667,340177.62
1668,282223.22
1669,295223.75
1670,330216.25
1671,280807.6
1672,402835.1
1673,296660.94
1674,239209.83
1675,203464.62
1676,205713.95
1677,227391.64
1678,637355.94
1679,389370.12
1680,308481.78
1681,239468.1
1682,310264.16
1683,193333.7
1684,163756.86
1685,169431.4
1686,173463.72
1687,160267.73
1688,190408.64
1689,185980.17
1690,191061.86
1691,177635.12
1692,253001.17
1693,159129.22
1694,175520.98
1695,173554.22
1696,281456.25
1697,173074.86
1698,330479.84
1699,317983.94
1700,279042.44
1701,260968.61
1702,257738.08
1703,239563.84
1704,278941.7
1705,233783.38
1706,298554.03
1707,212736.95
1708,205124.0
1709,264449.2
1710,224950.44
1711,273995.66
1712,255440.45
1713,286386.1
1714,225554.5
1715,218715.67
1716,180805.88
1717,166222.2
1718,126522.17
1719,214267.88
1720,319780.53
1721,155394.81
1722,117778.125
1723,157405.5
1724,191521.44
1725,241582.53
1726,202911.62
1727,148241.62
1728,188206.47
1729,161161.73
1730,141469.3
1731,108486.734
1732,123744.37
1733,115557.95
1734,89241.14
1735,137320.64
1736,125631.62
1737,607692.2
1738,248888.25
1739,212660.02
1740,221710.4
1741,189814.17
1742,184001.33
1743,178724.12
1744,587969.9
1745,197860.45
1746,195975.62
1747,208176.67
1748,261587.73
1749,152681.77
1750,124155.2
1751,242129.22
1752,116858.74
1753,152195.58
1754,191907.12
1755,173358.88
1756,137107.53
1757,120324.33
1758,139593.4
1759,154176.86
1760,155846.28
1761,146786.8
1762,179476.73
1763,144225.8
1764,124389.336
1765,153774.06
1766,178227.33
1767,217702.97
1768,142128.97
1769,157586.62
1770,152310.6
1771,137632.97
1772,150163.92
1773,120994.62
1774,171414.25
1775,142241.53
1776,137887.73
1777,100181.61
1778,137697.89
1779,100605.94
1780,203482.44
1781,129310.73
1782,102281.3
1783,154121.52
1784,111780.35
1785,116265.18
1786,122641.88
1787,177928.27
1788,64521.242
1789,89809.984
1790,80122.01
1791,183140.4
1792,160347.9
1793,130555.65
1794,144066.86
1795,134928.44
1796,102423.04
1797,111809.016
1798,124646.484
1799,101262.21
1800,118900.98
1801,139509.1
1802,124751.6
1803,158046.95
1804,139269.16
1805,136850.89
1806,125395.14
1807,144306.25
1808,117726.266
1809,105839.16
1810,129617.61
1811,182033.64
1812,94288.36
1813,130612.4
1814,52446.562
1815,53185.297
1816,94280.766
1817,107745.19
1818,201822.34
1819,158129.94
1820,38486.08
1821,116756.39
1822,152400.55
1823,4500.3193
1824,130529.33
1825,138025.22
1826,110369.6
1827,95329.24
1828,129404.38
1829,113765.96
1830,151695.64
1831,120663.29
1832,18332.393
1833,134092.45
1834,119238.95
1835,111049.4
1836,116469.64
1837,67276.74
1838,118402.75
1839,113437.68
1840,162626.39
1841,123734.53
1842,95805.125
1843,132454.48
1844,130796.516
1845,153034.45
1846,159485.73
1847,182795.38
1848,56320.344
1849,90374.17
1850,125478.91
1851,167805.34
1852,109746.59
1853,119560.12
1854,148854.05
1855,138934.86
1856,219716.17
1857,127219.69
1858,147407.31
1859,104045.766
1860,139415.5
1861,103129.63
1862,296533.3
1863,280268.75
1864,280282.5
1865,389087.34
1866,335557.0
1867,207407.19
1868,279813.12
1869,191576.1
1870,222713.66
1871,241511.39
1872,165136.64
1873,211433.42
1874,150818.7
1875,213352.88
1876,192019.86
1877,220539.84
1878,214344.72
1879,121709.36
1880,122825.195
1881,258216.56
1882,243687.06
1883,187166.38
1884,204258.89
1885,220970.67
1886,269854.1
1887,213574.2
1888,264979.53
1889,165768.78
1890,118317.47
1891,111318.305
1892,101915.875
1893,134203.14
1894,117773.09
1895,134746.11
1896,116276.62
1897,132433.17
1898,114654.27
1899,163194.66
1900,168635.56
1901,199106.23
1902,151628.69
1903,196885.17
1904,160022.86
1905,177356.55
1906,108111.19
1907,207968.6
1908,109225.16
1909,122883.58
1910,119699.02
1911,190393.23
1912,355812.84
1913,191301.12
1914,33665.473
1915,442203.34
1916,37738.68
1917,204212.17
1918,145498.72
1919,155903.62
1920,147853.69
1921,363632.84
1922,329399.03
1923,251102.75
1924,205559.19
1925,205949.2
1926,367820.2
1927,134556.47
1928,157134.05
1929,114976.17
1930,142654.5
1931,130959.44
1932,145509.62
1933,170896.12
1934,178462.05
1935,167699.22
1936,205252.1
1937,182648.98
1938,173799.81
1939,222104.78
1940,193353.69
1941,175267.97
1942,186015.11
1943,228413.48
1944,366864.38
1945,405524.7
1946,152731.64
1947,268278.1
1948,201741.34
1949,243146.56
1950,183225.72
1951,232717.64
1952,190243.94
1953,183914.28
1954,193137.22
1955,136258.81
1956,246250.8
1957,154585.83
1958,297789.2
1959,143819.33
1960,120527.08
1961,124109.33
1962,93341.09
1963,106337.555
1964,113906.89
1965,140422.25
1966,143810.1
1967,286308.0
1968,380793.2
1969,364320.7
1970,404734.8
1971,421687.3
1972,356073.6
1973,270460.7
1974,335004.38
1975,770425.44
1976,268678.38
1977,341752.66
1978,344535.75
1979,303519.34
1980,214919.8
1981,412583.6
1982,225892.5
1983,200784.19
1984,161191.19
1985,242289.58
1986,208446.25
1987,179741.56
1988,174493.33
1989,186793.23
1990,211824.03
1991,223573.08
1992,203036.16
1993,164508.45
1994,209514.53
1995,173637.39
1996,245822.97
1997,284169.5
1998,325698.28
1999,260191.98
2000,299701.5
2001,276527.4
2002,233720.52
2003,262836.56
2004,272344.94
2005,221101.6
2006,209987.4
2007,252432.34
2008,203204.55
2009,193350.03
2010,180623.84
2011,112328.85
2012,167047.27
2013,189071.56
2014,180419.48
2015,230079.42
2016,192695.1
2017,178032.64
2018,115006.914
2019,121693.56
2020,78671.87
2021,98932.05
2022,211739.17
2023,134993.66
2024,275585.56
2025,336270.0
2026,169459.77
2027,158100.4
2028,148135.53
2029,171877.38
2030,280549.62
2031,211305.73
2032,241668.6
2033,266911.84
2034,193232.55
2035,233196.9
2036,184132.94
2037,234853.02
2038,282293.84
2039,207730.86
2040,361476.47
2041,425731.25
2042,195961.2
2043,171601.77
2044,170247.55
2045,166412.08
2046,187985.02
2047,143516.64
2048,127604.125
2049,140961.44
2050,178291.53
2051,116093.48
2052,123182.27
2053,138465.69
2054,100029.92
2055,175789.22
2056,127587.78
2057,108732.836
2058,187740.69
2059,125601.77
2060,171519.44
2061,157056.38
2062,134497.89
2063,124091.76
2064,146953.75
2065,121174.875
2066,164717.94
2067,101479.38
2068,151716.7
2069,104737.46
2070,102366.555
2071,72577.28
2072,136853.75
2073,149131.47
2074,192850.1
2075,137122.4
2076,117485.92
2077,152930.1
2078,129473.79
2079,121917.51
2080,124892.305
2081,126885.47
2082,129682.84
2083,142763.27
2084,125570.7
2085,118801.41
2086,106111.86
2087,106958.445
2088,104853.11
2089,75649.195
2090,133789.69
2091,99045.97
2092,94993.33
2093,133424.3
2094,109434.016
2095,133485.44
2096,79314.195
2097,106945.27
2098,135984.25
2099,51461.957
2100,49247.69
2101,96296.77
2102,96911.07
2103,91926.64
2104,121981.47
2105,114560.17
2106,46721.04
2107,165016.83
2108,111344.0
2109,117524.12
2110,94245.35
2111,128063.62
2112,137482.69
2113,119901.24
2114,98374.516
2115,168292.12
2116,89804.75
2117,172140.64
2118,115001.78
2119,118772.94
2120,114797.266
2121,81853.266
2122,121424.91
2123,80521.875
2124,132528.39
2125,131573.5
2126,152275.92
2127,177224.55
2128,133898.3
2129,55418.227
2130,139628.34
2131,119105.29
2132,106426.58
2133,109937.016
2134,141830.53
2135,98713.96
2136,75552.96
2137,109369.13
2138,122213.28
2139,148367.56
2140,147473.9
2141,137846.22
2142,133955.27
2143,143822.6
2144,142849.44
2145,121193.3
2146,148321.67
2147,151362.52
2148,119843.41
2149,127491.05
2150,207141.0
2151,118371.695
2152,124285.35
2153,166827.58
2154,109688.79
2155,144122.06
2156,265135.66
2157,213528.14
2158,234159.48
2159,184542.11
2160,165266.88
2161,222287.6
2162,596423.75
2163,410210.47
2164,226677.22
2165,180309.39
2166,160273.2
2167,236839.12
2168,233849.16
2169,199778.27
2170,251891.36
2171,148478.0
2172,132274.53
2173,160128.22
2174,220064.64
2175,281084.34
2176,297166.0
2177,230966.67
2178,207721.4
2179,144732.25
2180,225122.67
2181,193566.44
